Iteration,Learning Rate,Total Error,Number Correct
73126,0.223076923,21.60407956,23
73127,0.223076923,21.60297458,23
73128,0.223076923,21.6013856,23
73129,0.223076923,21.59944876,23
73130,0.223076923,21.59729631,23
73131,0.223076923,21.59505396,23
73132,0.223076923,21.5928385,23
73133,0.223076923,21.59075563,23
73134,0.223076923,21.58889817,23
73135,0.223076923,21.5873447,23
73136,0.223076923,21.58615886,23
73137,0.223076923,21.58538915,23
73138,0.223076923,21.5850695,23
73139,0.223076923,21.58522022,23
73140,0.223076923,21.5858495,23
73141,0.223076923,21.58695499,23
73142,0.223076923,21.58852566,23
73143,0.223076923,21.59054341,23
73144,0.223076923,21.59298471,23
73145,0.223076923,21.59582191,23
73146,0.223076923,21.59902436,23
73147,0.223076923,21.60255927,23
73148,0.223076923,21.60639237,23
73149,0.223076923,21.61048836,22
73150,0.230769231,21.72536649,22
73151,0.230769231,21.8162897,23
73152,0.223076923,21.66225296,23
73153,0.223076923,21.60003394,23
73154,0.223076923,21.60603196,23
73155,0.223076923,21.58921907,22
73156,0.230769231,21.69429309,22
73157,0.230769231,21.77085808,23
73158,0.223076923,21.64351771,23
73159,0.223076923,21.59393776,22
73160,0.230769231,21.69192651,22
73161,0.230769231,21.74324788,22
73162,0.230769231,21.72855189,22
73163,0.230769231,21.75650471,23
73164,0.223076923,21.64968977,22
73165,0.230769231,21.67112968,22
73166,0.230769231,21.73300213,21
73167,0.238461538,21.80627613,22
73168,0.230769231,21.81391677,22
73169,0.230769231,21.67426846,22
73170,0.230769231,21.73908231,21
73171,0.238461538,21.77526439,22
73172,0.230769231,21.77248119,21
73173,0.238461538,21.76450338,22
73174,0.230769231,21.81065793,21
73175,0.238461538,21.74827753,22
73176,0.230769231,21.87093827,20
73177,0.246153846,21.89542989,22
73178,0.230769231,22.02703819,21
73179,0.238461538,21.76399267,23
73180,0.223076923,22.20688593,20
73181,0.246153846,21.9835044,22
73182,0.230769231,22.32546303,20
73183,0.246153846,21.96177506,22
73184,0.230769231,22.51985938,20
73185,0.246153846,21.98303996,21
73186,0.238461538,22.71441317,19
73187,0.253846154,22.1860522,22
73188,0.230769231,22.78233463,20
73189,0.246153846,22.01508236,20
73190,0.246153846,22.9987914,20
73191,0.246153846,22.1473451,22
73192,0.230769231,22.89623971,19
73193,0.253846154,22.31705404,19
73194,0.253846154,23.15394917,20
73195,0.246153846,22.11444022,18
73196,0.261538462,22.47946577,20
73197,0.246153846,23.30759182,20
73198,0.246153846,22.22478714,18
73199,0.261538462,22.57261059,20
73200,0.246153846,22.58853348,20
73201,0.246153846,22.4215877,20
73202,0.246153846,22.91951835,20
73203,0.246153846,22.41942068,20
73204,0.246153846,22.64233197,21
73205,0.238461538,22.34604892,19
73206,0.253846154,22.49974922,19
73207,0.253846154,22.43633391,20
73208,0.246153846,23.33834613,20
73209,0.246153846,22.39058213,18
73210,0.261538462,22.58102157,20
73211,0.246153846,22.12274152,20
73212,0.246153846,22.49278907,19
73213,0.253846154,22.35137004,21
73214,0.238461538,22.25082665,20
73215,0.246153846,22.28495887,20
73216,0.246153846,22.4264706,20
73217,0.246153846,22.40727421,20
73218,0.246153846,22.47838028,20
73219,0.246153846,22.40537316,20
73220,0.246153846,22.42694269,21
73221,0.238461538,22.44927032,20
73222,0.246153846,22.40808004,20
73223,0.246153846,22.45963988,21
73224,0.238461538,22.12837067,22
73225,0.230769231,22.27310826,20
73226,0.246153846,22.32990472,20
73227,0.246153846,22.55550141,20
73228,0.246153846,22.22913528,22
73229,0.230769231,22.36412204,20
73230,0.246153846,22.29165052,22
73231,0.230769231,22.53940193,19
73232,0.253846154,22.44834538,21
73233,0.238461538,22.70880158,17
73234,0.269230769,22.74008435,20
73235,0.246153846,22.98481051,17
73236,0.269230769,22.29466726,21
73237,0.238461538,23.12470667,17
73238,0.269230769,22.09231483,19
73239,0.253846154,22.43539675,22
73240,0.230769231,21.89735008,22
73241,0.230769231,21.70560103,21
73242,0.238461538,21.66373319,21
73243,0.238461538,21.65665384,21
73244,0.238461538,21.65714425,21
73245,0.238461538,21.69852341,21
73246,0.238461538,21.73769911,21
73247,0.238461538,21.78124071,19
73248,0.253846154,22.20073919,18
73249,0.261538462,21.86074498,22
73250,0.230769231,23.41595526,19
73251,0.253846154,22.05287246,19
73252,0.253846154,22.39614389,18
73253,0.261538462,22.08654853,20
73254,0.246153846,24.25960827,17
73255,0.269230769,22.51505629,19
73256,0.253846154,22.59740761,19
73257,0.253846154,22.59198784,19
73258,0.253846154,22.63578895,20
73259,0.246153846,22.46109511,20
73260,0.246153846,22.52893411,20
73261,0.246153846,22.50888393,19
73262,0.253846154,22.67339387,19
73263,0.253846154,22.42250102,19
73264,0.253846154,22.53039525,20
73265,0.246153846,22.46513876,19
73266,0.253846154,22.40463083,18
73267,0.261538462,22.56583507,19
73268,0.253846154,23.55046211,19
73269,0.253846154,22.21047304,20
73270,0.246153846,22.43825004,20
73271,0.246153846,22.4357142,18
73272,0.261538462,22.71667008,20
73273,0.246153846,22.83973154,19
73274,0.253846154,22.60633241,20
73275,0.246153846,22.52195208,19
73276,0.253846154,22.54633367,20
73277,0.246153846,22.47203179,18
73278,0.261538462,22.61373878,19
73279,0.253846154,22.54346895,18
73280,0.261538462,22.51129251,19
73281,0.253846154,22.48290354,17
73282,0.269230769,22.48016196,20
73283,0.246153846,24.06520717,19
73284,0.253846154,22.17359646,19
73285,0.253846154,22.54967314,19
73286,0.253846154,22.68157128,20
73287,0.246153846,22.40224413,19
73288,0.253846154,22.64124322,19
73289,0.253846154,22.72992922,18
73290,0.261538462,22.59742005,19
73291,0.253846154,22.31707818,19
73292,0.253846154,22.09944289,20
73293,0.246153846,22.12406097,19
73294,0.253846154,22.13783868,19
73295,0.253846154,22.0238269,18
73296,0.261538462,23.0532126,19
73297,0.253846154,21.95834114,19
73298,0.253846154,22.24099865,18
73299,0.261538462,22.28020031,18
73300,0.261538462,22.2501001,18
73301,0.261538462,22.35067112,18
73302,0.261538462,22.30935604,21
73303,0.238461538,21.95198918,20
73304,0.246153846,24.80724599,16
73305,0.276923077,23.02635517,20
73306,0.246153846,22.97767513,18
73307,0.261538462,22.28769844,21
73308,0.238461538,22.06273996,20
73309,0.246153846,24.09129574,18
73310,0.261538462,22.47072506,19
73311,0.253846154,22.95980001,18
73312,0.261538462,22.87001715,17
73313,0.269230769,23.621955,18
73314,0.261538462,23.64527848,18
73315,0.261538462,23.00612961,18
73316,0.261538462,22.70143107,18
73317,0.261538462,22.49445458,19
73318,0.253846154,22.35934154,19
73319,0.253846154,22.38544163,19
73320,0.253846154,22.40232047,18
73321,0.261538462,22.50810127,19
73322,0.253846154,22.83276241,17
73323,0.269230769,22.96186153,20
73324,0.246153846,22.87403124,18
73325,0.261538462,23.15711174,17
73326,0.269230769,23.18427451,18
73327,0.261538462,23.90709773,19
73328,0.253846154,22.80476601,17
73329,0.269230769,23.53243946,19
73330,0.253846154,22.9434561,16
73331,0.276923077,22.84720593,20
73332,0.246153846,23.9855574,16
73333,0.276923077,22.68585715,21
73334,0.238461538,23.51847278,18
73335,0.261538462,23.11764019,20
73336,0.246153846,22.92446881,16
73337,0.276923077,22.80091555,18
73338,0.261538462,23.41926823,17
73339,0.269230769,23.03700292,18
73340,0.261538462,23.25708981,17
73341,0.269230769,23.00469643,19
73342,0.253846154,22.87646619,17
73343,0.269230769,22.95868795,18
73344,0.261538462,23.2240032,19
73345,0.253846154,22.73724648,19
73346,0.253846154,22.74394134,19
73347,0.253846154,23.03707121,19
73348,0.253846154,22.69719262,19
73349,0.253846154,22.75054968,20
73350,0.246153846,22.45213263,19
73351,0.253846154,21.97583518,19
73352,0.253846154,22.53076795,21
73353,0.238461538,22.42574782,20
73354,0.246153846,21.76548711,20
73355,0.246153846,21.70236962,18
73356,0.261538462,21.62719922,19
73357,0.253846154,21.63061276,18
73358,0.261538462,21.8096238,19
73359,0.253846154,21.63610635,19
73360,0.253846154,21.65110148,19
73361,0.253846154,21.70836654,17
73362,0.269230769,22.74880725,17
73363,0.269230769,21.89545769,19
73364,0.253846154,22.16041264,17
73365,0.269230769,21.91437053,18
73366,0.261538462,21.94934478,18
73367,0.261538462,22.34633971,17
73368,0.269230769,22.03286922,18
73369,0.261538462,22.35112995,17
73370,0.269230769,22.45285814,18
73371,0.261538462,23.05752425,19
73372,0.253846154,22.05424992,20
73373,0.246153846,21.93284941,18
73374,0.261538462,22.21218632,19
73375,0.253846154,22.35453727,19
73376,0.253846154,21.98960497,19
73377,0.253846154,22.13473108,18
73378,0.261538462,22.24091661,18
73379,0.261538462,22.15374281,20
73380,0.246153846,22.02041199,18
73381,0.261538462,22.17082114,19
73382,0.253846154,22.51513267,20
73383,0.246153846,22.08552877,19
73384,0.253846154,22.34586495,18
73385,0.261538462,22.5602711,19
73386,0.253846154,22.20762948,20
73387,0.246153846,22.11659279,18
73388,0.261538462,22.40186056,18
73389,0.261538462,22.1900546,20
73390,0.246153846,22.17485917,19
73391,0.253846154,22.21826892,19
73392,0.253846154,22.14703813,18
73393,0.261538462,22.25647631,18
73394,0.261538462,22.15648692,19
73395,0.253846154,22.23053626,18
73396,0.261538462,22.35043969,18
73397,0.261538462,22.26993504,19
73398,0.253846154,22.19962367,18
73399,0.261538462,22.40513172,19
73400,0.253846154,22.25960305,18
73401,0.261538462,22.47849022,20
73402,0.246153846,22.22497433,19
73403,0.253846154,22.343575,20
73404,0.246153846,22.41142459,20
73405,0.246153846,22.40525368,20
73406,0.246153846,22.40925515,20
73407,0.246153846,22.36197161,20
73408,0.246153846,22.28080614,20
73409,0.246153846,22.23878489,20
73410,0.246153846,22.2704506,20
73411,0.246153846,22.32079444,20
73412,0.246153846,22.34517832,20
73413,0.246153846,22.35037915,20
73414,0.246153846,22.32547658,20
73415,0.246153846,22.25860798,20
73416,0.246153846,22.1920264,20
73417,0.246153846,22.19782672,20
73418,0.246153846,22.24272401,20
73419,0.246153846,22.26542172,20
73420,0.246153846,22.2891697,20
73421,0.246153846,22.32955473,20
73422,0.246153846,22.35297805,20
73423,0.246153846,22.26439259,20
73424,0.246153846,22.06275228,21
73425,0.238461538,22.07185599,19
73426,0.253846154,22.32660001,20
73427,0.246153846,22.33681219,20
73428,0.246153846,22.29489432,20
73429,0.246153846,22.27802784,21
73430,0.238461538,22.23642161,21
73431,0.238461538,22.22637642,21
73432,0.238461538,22.25657633,21
73433,0.238461538,22.31253755,21
73434,0.238461538,22.35441174,21
73435,0.238461538,22.26167157,21
73436,0.238461538,22.0607101,21
73437,0.238461538,22.05237216,21
73438,0.238461538,22.15889019,21
73439,0.238461538,22.20481715,21
73440,0.238461538,22.20313441,21
73441,0.238461538,22.2293917,21
73442,0.238461538,22.27675516,21
73443,0.238461538,22.32907817,21
73444,0.238461538,22.3104187,21
73445,0.238461538,22.16396334,21
73446,0.238461538,22.07728858,22
73447,0.230769231,22.123057,20
73448,0.246153846,22.33273715,21
73449,0.238461538,22.2026976,21
73450,0.238461538,22.20111868,21
73451,0.238461538,22.22494377,22
73452,0.230769231,22.12959806,21
73453,0.238461538,22.30525546,21
73454,0.238461538,22.37855684,21
73455,0.238461538,22.25294466,21
73456,0.238461538,22.06691814,21
73457,0.238461538,22.10314352,21
73458,0.238461538,22.1620134,21
73459,0.238461538,22.18493665,21
73460,0.238461538,22.20003734,21
73461,0.238461538,22.23387228,21
73462,0.238461538,22.28163834,21
73463,0.238461538,22.31260832,21
73464,0.238461538,22.25809433,21
73465,0.238461538,22.14655968,21
73466,0.238461538,22.11734848,22
73467,0.230769231,22.08663216,20
73468,0.246153846,22.36311967,21
73469,0.238461538,22.17693001,21
73470,0.238461538,22.16864768,21
73471,0.238461538,22.17458378,21
73472,0.238461538,22.19136664,21
73473,0.238461538,22.21257262,21
73474,0.238461538,22.22429362,21
73475,0.238461538,22.21072733,21
73476,0.238461538,22.17772182,21
73477,0.238461538,22.15346286,21
73478,0.238461538,22.14864257,21
73479,0.238461538,22.15689674,21
73480,0.238461538,22.17406088,21
73481,0.238461538,22.19256249,21
73482,0.238461538,22.19764488,21
73483,0.238461538,22.17902174,21
73484,0.238461538,22.15030279,21
73485,0.238461538,22.13423115,21
73486,0.238461538,22.13399969,21
73487,0.238461538,22.14477632,21
73488,0.238461538,22.1620395,21
73489,0.238461538,22.17560841,21
73490,0.238461538,22.17133029,21
73491,0.238461538,22.14767128,21
73492,0.238461538,22.12420395,21
73493,0.238461538,22.11556955,21
73494,0.238461538,22.12028485,21
73495,0.238461538,22.13461813,21
73496,0.238461538,22.15215336,21
73497,0.238461538,22.15985159,21
73498,0.238461538,22.14609076,21
73499,0.238461538,22.1194063,21
73500,0.238461538,22.10160174,21
73501,0.238461538,22.09960726,21
73502,0.238461538,22.11036094,21
73503,0.238461538,22.1296552,21
73504,0.238461538,22.14718879,21
73505,0.238461538,22.14611148,21
73506,0.238461538,22.12061116,21
73507,0.238461538,22.09239437,21
73508,0.238461538,22.08159481,21
73509,0.238461538,22.08800788,21
73510,0.238461538,22.10804255,21
73511,0.238461538,22.13432034,21
73512,0.238461538,22.14857542,21
73513,0.238461538,22.12948894,21
73514,0.238461538,22.0886844,21
73515,0.238461538,22.0643956,21
73516,0.238461538,22.06513702,21
73517,0.238461538,22.08553892,21
73518,0.238461538,22.12024959,21
73519,0.238461538,22.15358393,21
73520,0.238461538,22.1502444,21
73521,0.238461538,22.09489975,21
73522,0.238461538,22.04643858,20
73523,0.246153846,22.24103233,21
73524,0.238461538,22.033188,20
73525,0.246153846,22.16879792,21
73526,0.238461538,22.02031326,21
73527,0.238461538,22.0279896,20
73528,0.246153846,22.27683115,19
73529,0.253846154,22.97943585,20
73530,0.246153846,22.27204796,20
73531,0.246153846,21.93877425,19
73532,0.253846154,22.50975252,20
73533,0.246153846,22.74400973,19
73534,0.253846154,22.68260902,21
73535,0.238461538,22.86157347,20
73536,0.246153846,22.96441139,19
73537,0.253846154,22.56016717,20
73538,0.246153846,22.73225673,18
73539,0.261538462,22.8025713,20
73540,0.246153846,22.82136181,17
73541,0.269230769,22.52157696,21
73542,0.238461538,22.87693342,15
73543,0.284615385,26.03479795,17
73544,0.269230769,26.16888582,16
73545,0.276923077,23.56373572,16
73546,0.276923077,23.54354311,20
73547,0.246153846,23.45820595,18
73548,0.261538462,22.38188317,18
73549,0.261538462,22.23195774,19
73550,0.253846154,22.27426221,19
73551,0.253846154,22.54760874,19
73552,0.253846154,22.60138823,17
73553,0.269230769,22.48949173,20
73554,0.246153846,22.54008453,16
73555,0.276923077,22.51231321,21
73556,0.238461538,22.52218191,15
73557,0.284615385,24.90472881,16
73558,0.276923077,22.85541321,18
73559,0.261538462,22.75079527,17
73560,0.269230769,22.0836722,19
73561,0.253846154,22.6112819,17
73562,0.269230769,22.39932885,19
73563,0.253846154,22.72640314,15
73564,0.284615385,22.39168896,20
73565,0.246153846,22.86251746,16
73566,0.276923077,22.42441461,23
73567,0.223076923,23.01414227,16
73568,0.276923077,22.84323611,19
73569,0.253846154,22.87306274,17
73570,0.269230769,22.71602435,18
73571,0.261538462,22.9108275,16
73572,0.276923077,23.26207068,17
73573,0.269230769,24.93953585,17
73574,0.269230769,26.70630865,17
73575,0.269230769,23.92343699,16
73576,0.276923077,24.91235591,17
73577,0.269230769,25.59407541,17
73578,0.269230769,23.70945923,17
73579,0.269230769,24.47279902,16
73580,0.276923077,23.19854482,18
73581,0.261538462,22.50140412,20
73582,0.246153846,22.03745193,19
73583,0.253846154,21.98281565,20
73584,0.246153846,22.35181,19
73585,0.253846154,22.22046217,20
73586,0.246153846,22.62183171,18
73587,0.261538462,23.02260924,19
73588,0.253846154,22.87570085,18
73589,0.261538462,23.06826447,19
73590,0.253846154,22.85725761,18
73591,0.261538462,23.18936823,20
73592,0.246153846,22.73585605,17
73593,0.269230769,24.00290192,17
73594,0.269230769,22.21476476,22
73595,0.230769231,22.57251993,19
73596,0.253846154,22.09837633,21
73597,0.238461538,22.66161141,19
73598,0.253846154,22.57177684,19
73599,0.253846154,22.34087205,18
73600,0.261538462,22.29034161,19
73601,0.253846154,22.65210683,19
73602,0.253846154,22.5858642,19
73603,0.253846154,22.63718701,19
73604,0.253846154,22.54210617,19
73605,0.253846154,22.68827241,20
73606,0.246153846,22.74597475,17
73607,0.269230769,22.63648502,18
73608,0.261538462,22.16807949,20
73609,0.246153846,22.59803315,19
73610,0.253846154,22.60387513,19
73611,0.253846154,22.35412707,19
73612,0.253846154,22.61492553,20
73613,0.246153846,22.54548078,19
73614,0.253846154,22.41848946,20
73615,0.246153846,22.69042661,19
73616,0.253846154,22.48028798,20
73617,0.246153846,22.7505465,18
73618,0.261538462,22.47931109,18
73619,0.261538462,22.27056359,18
73620,0.261538462,22.54794809,20
73621,0.246153846,22.61609089,18
73622,0.261538462,22.26127526,21
73623,0.238461538,22.5918807,19
73624,0.253846154,22.45354277,20
73625,0.246153846,22.59482894,19
73626,0.253846154,22.48365584,19
73627,0.253846154,22.52390879,19
73628,0.253846154,22.6651881,19
73629,0.253846154,22.43507848,19
73630,0.253846154,22.56456797,19
73631,0.253846154,22.660152,20
73632,0.246153846,22.55646389,18
73633,0.261538462,22.35538441,18
73634,0.261538462,22.55262624,19
73635,0.253846154,22.67036573,18
73636,0.261538462,22.34111264,18
73637,0.261538462,22.65999448,19
73638,0.253846154,22.59837525,19
73639,0.253846154,22.41712856,19
73640,0.253846154,22.64298394,19
73641,0.253846154,22.57353286,19
73642,0.253846154,22.50772387,19
73643,0.253846154,22.64323401,19
73644,0.253846154,22.583849,19
73645,0.253846154,22.55692788,19
73646,0.253846154,22.60400197,19
73647,0.253846154,22.58966114,19
73648,0.253846154,22.58354317,19
73649,0.253846154,22.58451212,19
73650,0.253846154,22.58798411,19
73651,0.253846154,22.59571131,19
73652,0.253846154,22.60497671,19
73653,0.253846154,22.61477895,19
73654,0.253846154,22.62486335,19
73655,0.253846154,22.63596412,19
73656,0.253846154,22.64908479,19
73657,0.253846154,22.66504209,19
73658,0.253846154,22.68413704,19
73659,0.253846154,22.70623282,20
73660,0.246153846,22.57672108,19
73661,0.253846154,22.57261679,20
73662,0.246153846,22.68044935,19
73663,0.253846154,22.62767064,20
73664,0.246153846,22.69769537,18
73665,0.261538462,22.75951167,20
73666,0.246153846,22.73027991,17
73667,0.269230769,22.81158302,20
73668,0.246153846,22.75393306,17
73669,0.269230769,22.92439283,20
73670,0.246153846,22.67861906,17
73671,0.269230769,22.8371677,20
73672,0.246153846,22.5976181,18
73673,0.261538462,22.70911968,20
73674,0.246153846,22.52642543,19
73675,0.253846154,22.61287202,20
73676,0.246153846,22.53698764,19
73677,0.253846154,22.67793535,19
73678,0.253846154,22.72318903,19
73679,0.253846154,22.73808316,19
73680,0.253846154,22.72501931,19
73681,0.253846154,22.73093494,19
73682,0.253846154,22.73199343,19
73683,0.253846154,22.73973875,19
73684,0.253846154,22.74935896,19
73685,0.253846154,22.76093871,19
73686,0.253846154,22.77375716,19
73687,0.253846154,22.78701318,19
73688,0.253846154,22.80030248,19
73689,0.253846154,22.81332075,19
73690,0.253846154,22.82591456,19
73691,0.253846154,22.83800534,19
73692,0.253846154,22.8495341,19
73693,0.253846154,22.86043918,19
73694,0.253846154,22.87062432,19
73695,0.253846154,22.87993219,19
73696,0.253846154,22.88811578,19
73697,0.253846154,22.89480867,19
73698,0.253846154,22.89950476,19
73699,0.253846154,22.90156368,19
73700,0.253846154,22.90026872,20
73701,0.246153846,22.81969698,20
73702,0.246153846,22.67996123,20
73703,0.246153846,22.69310742,20
73704,0.246153846,22.70516092,20
73705,0.246153846,22.70153886,19
73706,0.253846154,22.78333627,19
73707,0.253846154,22.88474115,19
73708,0.253846154,22.8539514,20
73709,0.246153846,22.75438026,20
73710,0.246153846,22.63153367,20
73711,0.246153846,22.63172139,20
73712,0.246153846,22.64560609,19
73713,0.253846154,22.73110841,19
73714,0.253846154,22.82451195,19
73715,0.253846154,22.81148625,19
73716,0.253846154,22.78781668,19
73717,0.253846154,22.78238647,19
73718,0.253846154,22.77243356,19
73719,0.253846154,22.76544832,19
73720,0.253846154,22.75976469,19
73721,0.253846154,22.75532143,19
73722,0.253846154,22.75174116,19
73723,0.253846154,22.74874448,19
73724,0.253846154,22.74613604,19
73725,0.253846154,22.74378628,19
73726,0.253846154,22.74160628,19
73727,0.253846154,22.7395274,19
73728,0.253846154,22.73749108,19
73729,0.253846154,22.73544512,19
73730,0.253846154,22.73334329,19
73731,0.253846154,22.73114574,19
73732,0.253846154,22.72881944,19
73733,0.253846154,22.72633821,19
73734,0.253846154,22.72368252,19
73735,0.253846154,22.72083915,19
73736,0.253846154,22.71780073,19
73737,0.253846154,22.71456515,19
73738,0.253846154,22.71113508,19
73739,0.253846154,22.70751726,19
73740,0.253846154,22.70372196,19
73741,0.253846154,22.69976228,19
73742,0.253846154,22.69565357,19
73743,0.253846154,22.69141276,19
73744,0.253846154,22.68705785,19
73745,0.253846154,22.68260733,19
73746,0.253846154,22.67807968,19
73747,0.253846154,22.67349301,19
73748,0.253846154,22.66886466,19
73749,0.253846154,22.66421091,19
73750,0.253846154,22.6595468,19
73751,0.253846154,22.65488596,19
73752,0.253846154,22.65024053,19
73753,0.253846154,22.64562111,19
73754,0.253846154,22.64103682,19
73755,0.253846154,22.63649532,19
73756,0.253846154,22.63200293,19
73757,0.253846154,22.62756476,19
73758,0.253846154,22.62318483,19
73759,0.253846154,22.61886627,19
73760,0.253846154,22.61461149,19
73761,0.253846154,22.6104224,19
73762,0.253846154,22.60630062,19
73763,0.253846154,22.60224771,19
73764,0.253846154,22.59826541,19
73765,0.253846154,22.59435596,19
73766,0.253846154,22.59052233,18
73767,0.261538462,22.68112495,18
73768,0.261538462,22.65535536,18
73769,0.261538462,22.64180326,18
73770,0.261538462,22.63758315,18
73771,0.261538462,22.63450348,18
73772,0.261538462,22.63044128,18
73773,0.261538462,22.62614194,18
73774,0.261538462,22.6220225,18
73775,0.261538462,22.61818521,18
73776,0.261538462,22.61468872,18
73777,0.261538462,22.61160758,18
73778,0.261538462,22.60902056,18
73779,0.261538462,22.60700309,18
73780,0.261538462,22.60562524,18
73781,0.261538462,22.60494827,18
73782,0.261538462,22.60501902,18
73783,0.261538462,22.60586415,19
73784,0.253846154,22.53773106,19
73785,0.253846154,22.56369057,19
73786,0.253846154,22.56251232,19
73787,0.253846154,22.56176009,20
73788,0.246153846,22.48903032,20
73789,0.246153846,22.49651446,19
73790,0.253846154,22.57199401,19
73791,0.253846154,22.5590835,20
73792,0.246153846,22.49178821,19
73793,0.253846154,22.57347155,19
73794,0.253846154,22.56423501,19
73795,0.253846154,22.56904929,19
73796,0.253846154,22.57202693,19
73797,0.253846154,22.57224458,19
73798,0.253846154,22.57110893,19
73799,0.253846154,22.56869265,19
73800,0.253846154,22.56470577,19
73801,0.253846154,22.5588805,20
73802,0.246153846,22.47418456,20
73803,0.246153846,22.43097197,20
73804,0.246153846,22.40058475,20
73805,0.246153846,22.374323,20
73806,0.246153846,22.34887242,20
73807,0.246153846,22.32298365,20
73808,0.246153846,22.29640191,20
73809,0.246153846,22.26925055,20
73810,0.246153846,22.24182823,20
73811,0.246153846,22.21452002,20
73812,0.246153846,22.18773779,20
73813,0.246153846,22.16187108,20
73814,0.246153846,22.13724762,20
73815,0.246153846,22.11410749,20
73816,0.246153846,22.0925934,20
73817,0.246153846,22.0727566,20
73818,0.246153846,22.05457421,20
73819,0.246153846,22.03797207,20
73820,0.246153846,22.02284632,19
73821,0.253846154,22.0760717,19
73822,0.253846154,22.10823847,20
73823,0.246153846,22.04258195,19
73824,0.253846154,22.05719873,19
73825,0.253846154,22.08936442,19
73826,0.253846154,22.08091932,19
73827,0.253846154,22.07681176,19
73828,0.253846154,22.07036856,19
73829,0.253846154,22.06295647,19
73830,0.253846154,22.05483566,19
73831,0.253846154,22.04628214,19
73832,0.253846154,22.03751076,19
73833,0.253846154,22.02869683,19
73834,0.253846154,22.01997852,19
73835,0.253846154,22.01146014,19
73836,0.253846154,22.00321588,19
73837,0.253846154,21.99529419,19
73838,0.253846154,21.98772234,19
73839,0.253846154,21.98051077,19
73840,0.253846154,21.97365704,19
73841,0.253846154,21.96714925,19
73842,0.253846154,21.96096886,19
73843,0.253846154,21.95509307,19
73844,0.253846154,21.94949663,19
73845,0.253846154,21.94415331,19
73846,0.253846154,21.93903702,19
73847,0.253846154,21.9341226,19
73848,0.253846154,21.92938639,19
73849,0.253846154,21.92480661,19
73850,0.253846154,21.92036359,19
73851,0.253846154,21.91603988,19
73852,0.253846154,21.91182027,19
73853,0.253846154,21.90769173,19
73854,0.253846154,21.90364333,19
73855,0.253846154,21.89966608,19
73856,0.253846154,21.89575284,20
73857,0.246153846,21.85062256,20
73858,0.246153846,21.80223048,20
73859,0.246153846,21.80556941,20
73860,0.246153846,21.7896838,20
73861,0.246153846,21.78332734,20
73862,0.246153846,21.77510888,20
73863,0.246153846,21.76895895,20
73864,0.246153846,21.7632389,20
73865,0.246153846,21.75840472,20
73866,0.246153846,21.75418903,20
73867,0.246153846,21.75060089,20
73868,0.246153846,21.74756712,20
73869,0.246153846,21.74505363,20
73870,0.246153846,21.74302247,20
73871,0.246153846,21.74144482,20
73872,0.246153846,21.74029576,19
73873,0.253846154,21.74960732,20
73874,0.246153846,21.80661562,19
73875,0.253846154,21.73747796,20
73876,0.246153846,21.81288097,19
73877,0.253846154,21.73725689,20
73878,0.246153846,21.81327085,19
73879,0.253846154,21.7374457,20
73880,0.246153846,21.81258617,19
73881,0.253846154,21.73730539,20
73882,0.246153846,21.81160257,19
73883,0.253846154,21.73687002,20
73884,0.246153846,21.81054515,19
73885,0.253846154,21.73623275,20
73886,0.246153846,21.80951579,19
73887,0.253846154,21.73547454,20
73888,0.246153846,21.80856905,19
73889,0.253846154,21.73465945,20
73890,0.246153846,21.80773403,19
73891,0.253846154,21.73383704,20
73892,0.246153846,21.80702374,19
73893,0.253846154,21.73304462,20
73894,0.246153846,21.80643953,19
73895,0.253846154,21.73230874,20
73896,0.246153846,21.80597335,19
73897,0.253846154,21.73164599,20
73898,0.246153846,21.8056087,19
73899,0.253846154,21.73106339,20
73900,0.246153846,21.80532109,19
73901,0.253846154,21.73055865,20
73902,0.246153846,21.80507834,19
73903,0.253846154,21.73012042,20
73904,0.246153846,21.80484118,19
73905,0.253846154,21.72972887,20
73906,0.246153846,21.8045641,19
73907,0.253846154,21.7293565,20
73908,0.246153846,21.80419679,19
73909,0.253846154,21.72896949,20
73910,0.246153846,21.80368598,19
73911,0.253846154,21.72852941,20
73912,0.246153846,21.80297774,19
73913,0.253846154,21.7279954,20
73914,0.246153846,21.80202005,19
73915,0.253846154,21.72732656,20
73916,0.246153846,21.80076534,19
73917,0.253846154,21.72648452,20
73918,0.246153846,21.79917296,19
73919,0.253846154,21.72543595,20
73920,0.246153846,21.79721125,19
73921,0.253846154,21.72415491,20
73922,0.246153846,21.79485916,19
73923,0.253846154,21.72262484,20
73924,0.246153846,21.79210733,19
73925,0.253846154,21.72084032,20
73926,0.246153846,21.78895871,19
73927,0.253846154,21.71880847,20
73928,0.246153846,21.78542883,19
73929,0.253846154,21.71655021,20
73930,0.246153846,21.78154596,19
73931,0.253846154,21.71410148,20
73932,0.246153846,21.77735122,19
73933,0.253846154,21.71151465,20
73934,0.246153846,21.77289901,19
73935,0.253846154,21.70886022,20
73936,0.246153846,21.76825767,19
73937,0.253846154,21.70622879,20
73938,0.246153846,21.76351061,19
73939,0.253846154,21.70373336,20
73940,0.246153846,21.75875759,19
73941,0.253846154,21.70151147,20
73942,0.246153846,21.75411611,19
73943,0.253846154,21.69972652,20
73944,0.246153846,21.74972209,19
73945,0.253846154,21.69856705,20
73946,0.246153846,21.74572917,19
73947,0.253846154,21.69824224,20
